year,month,state,revenue,handle,hold,taxes,population,poverty,unemployed,med_income,online,in_person,handle_capita,tax_rate,unemployment_rate,poverty_rate,tax_group
2019,12.0,Rhode Island,2.571755,31.670511,0.08,1.311595,1.016506,0.125826,0.029556,39145.0,1.0,1.0,31.15624600346678,50.999998055802365,2.907607038227025,12.378284043576723,High
2020,1.0,Rhode Island,3.279241,26.939692,0.12,1.672413,1.017028,0.117785,0.030378,39410.0,1.0,1.0,26.488643380516564,51.00000274453753,2.986938412708401,11.581293730359436,High
2020,2.0,Rhode Island,2.323432,28.147862,0.08,1.18495,1.017028,0.117785,0.030378,39410.0,1.0,1.0,27.6765851087679,50.99998622727069,2.986938412708401,11.581293730359436,High
2020,3.0,Rhode Island,0.841767,8.949157,0.09,0.429301,1.017028,0.117785,0.030378,39410.0,1.0,1.0,8.799322142556546,50.99997980438767,2.986938412708401,11.581293730359436,High
2020,4.0,Rhode Island,0.027381,0.591377,0.05,0.013964,1.017028,0.117785,0.030378,39410.0,1.0,1.0,0.5814756329225941,50.99886782805596,2.986938412708401,11.581293730359436,High
2020,5.0,Rhode Island,0.163472,1.533114,0.11,0.083371,1.017028,0.117785,0.030378,39410.0,1.0,1.0,1.507445222747063,51.00017128315552,2.986938412708401,11.581293730359436,High
2020,6.0,Rhode Island,0.101328,2.032803,0.05,0.051677,1.017028,0.117785,0.030378,39410.0,1.0,1.0,1.9987679788560395,50.99972366966682,2.986938412708401,11.581293730359436,High
2020,7.0,Rhode Island,0.351425,6.738626,0.05,0.179227,1.017028,0.117785,0.030378,39410.0,1.0,1.0,6.625801846163527,51.00007113893434,2.986938412708401,11.581293730359436,High
2020,8.0,Rhode Island,1.423391,23.116965,0.06,0.725929,1.017028,0.117785,0.030378,39410.0,1.0,1.0,22.729919923541928,50.99997119554641,2.986938412708401,11.581293730359436,High
2020,9.0,Rhode Island,2.352788,31.29315,0.08,1.199922,1.017028,0.117785,0.030378,39410.0,1.0,1.0,30.76921186044042,51.00000510033203,2.986938412708401,11.581293730359436,High
2020,10.0,Rhode Island,4.388841,34.704413,0.13,2.238309,1.017028,0.117785,0.030378,39410.0,1.0,1.0,34.12336041878886,51.00000205065529,2.986938412708401,11.581293730359436,High
2020,11.0,Rhode Island,6.281321,35.098445,0.18,3.203474,1.017028,0.117785,0.030378,39410.0,1.0,1.0,34.5107951796804,51.00000461686324,2.986938412708401,11.581293730359436,High
2020,12.0,Rhode Island,2.53309,22.770472,0.11,1.291876,1.017028,0.117785,0.030378,39410.0,1.0,1.0,22.389228221838533,51.000003947747615,2.986938412708401,11.581293730359436,High
2021,1.0,Rhode Island,3.7172,39.817327,0.09,1.895772,1.052091,0.120055,0.043936,41891.0,1.0,1.0,37.8458964101014,51.0,4.176064617984566,11.411085162785346,High
2021,2.0,Rhode Island,1.555824,34.110104,0.05,0.79347,1.052091,0.120055,0.043936,41891.0,1.0,1.0,32.421248732286465,50.99998457409063,4.176064617984566,11.411085162785346,High
2021,3.0,Rhode Island,3.97614,38.583919,0.1,2.027831,1.052091,0.120055,0.043936,41891.0,1.0,1.0,36.673556755071566,50.99998993999205,4.176064617984566,11.411085162785346,High
2021,4.0,Rhode Island,3.168532,29.040966,0.11,1.615951,1.052091,0.120055,0.043936,41891.0,1.0,1.0,27.60309326854806,50.99998990068588,4.176064617984566,11.411085162785346,High
2021,5.0,Rhode Island,2.77291,28.252139,0.1,1.414184,1.052091,0.120055,0.043936,41891.0,1.0,1.0,26.853322573807777,50.99999639368029,4.176064617984566,11.411085162785346,High
2021,6.0,Rhode Island,3.666029,29.468571,0.12,1.869675,1.052091,0.120055,0.043936,41891.0,1.0,1.0,28.009526742458583,51.00000572826893,4.176064617984566,11.411085162785346,High
2021,7.0,Rhode Island,3.263276,22.09596,0.15,1.664271,1.052091,0.120055,0.043936,41891.0,1.0,1.0,21.001947550164385,51.00000735457253,4.176064617984566,11.411085162785346,High
2021,8.0,Rhode Island,1.129859,24.042834,0.05,0.576228,1.052091,0.120055,0.043936,41891.0,1.0,1.0,22.852428164483868,50.99999203440429,4.176064617984566,11.411085162785346,High
2021,9.0,Rhode Island,4.012295,41.203997,0.1,2.04627,1.052091,0.120055,0.043936,41891.0,1.0,1.0,39.16390977586539,50.99998878447372,4.176064617984566,11.411085162785346,High
2021,10.0,Rhode Island,3.60857,60.158844,0.06,1.840371,1.052091,0.120055,0.043936,41891.0,1.0,1.0,57.18026672597712,51.00000831354249,4.176064617984566,11.411085162785346,High
2021,11.0,Rhode Island,6.703144,52.747831,0.13,3.418603,1.052091,0.120055,0.043936,41891.0,1.0,1.0,50.13618688877673,50.99999343591604,4.176064617984566,11.411085162785346,High
2021,12.0,Rhode Island,1.777717,54.935498,0.03,0.906636,1.052091,0.120055,0.043936,41891.0,1.0,1.0,52.21553838974005,51.00001856313463,4.176064617984566,11.411085162785346,High
